,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,pyramid,stolowd,raw,87,25,20,215,71,129,9,30,27,11,22,147,56,18,12,14,19,17,76,35,18,14,8,14,17,21,12,15,44,24,27,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Q=2; G=1;  else 0,bee,sary,raw,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,2,,,,,,,,
,,,bee,sal,raw,1,0,0,2,1,1,1,2,1,1,1,1,1,2,2,1,2,0,2,2,1,2,1,1,1,1,2,1,1,1,2,,,,,,,,
,,,bee,bob,raw,0,1,1,1,2,1,2,1,2,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,,,,,,,,
,,,bee,stolowd,raw,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,start w/:,daily,magic,hests,pekin,rebop,elves,noisy,nodal,steam,thump,surds,ollas,makos,stere,cires,vexil,donga,gurge,fetas,softa,barks,kinin,yeuky,pixes,preop,taels,medic,bubal,umbos,haars,smogs,,,,,,,,
,,slots left; fail = -1,wordle,sary,raw,3,2,3,2,2,0,4,2,1,1,2,2,3,3,0,3,3,1,3,3,2,1,2,1,1,1,3,1,0,2,2,,,,,,,,
,,,wordle,sal,raw,2,2,4,3,2,3,4,3,3,1,1,-1,2,3,1,2,1,3,3,1,3,2,2,1,0,2,3,0,3,3,2,,,,,,,,
,,,wordle,bob,raw,2,2,3,1,2,2,4,3,2,2,1,-1,2,1,-1,3,1,2,3,1,2,1,3,2,0,2,3,2,2,3,2,,,,,,,,
,,,wordle,stolowd,raw,2,2,4,3,4,3,4,3,2,1,2,1,1,0,1,2,2,2,3,2,2,2,1,3,2,2,3,2,2,2,3,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,>6 = +10s/guess,keyword,sary,raw,11,9,25,56,24,58,38,56,19,69,46,9,21,12,21,9,9,25,65,26,34,36,15,21,13,12,13,18,101,13,51,,,,,,,,
,,,keyword,sal,raw,29,12,12,15,32,26,47,95,12,54,38,9,18,16,9,16,9,19,7,18,23,15,10,14,9,11,22,60,14,17,38,,,,,,,,
,,,keyword,bob,raw,30,10,7,9,31,48,28,55,7,13,28,22,10,86,36,6,9,22,21,15,24,10,9,27,11,10,20,6,102,7,25,,,,,,,,
,,,keyword,stolowd,raw,21,10,9,11,21,45,10,11,9,39,15,9,30,23,57,11,25,13,16,10,22,12,12,16,14,15,8,34,32,9,21,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,score,quintumble,sary,raw,100,75,99,54,98,54,64,96,97,42,98,97,97,99,98,100,99,100,98,64,99,98,100,94,100,100,99,98,99,94,99,,,,90.33333333,,,,
,,,quintumble,sal,raw,100,98,98,99,100,99,99,100,100,99,99,100,100,100,98,100,99,100,100,98,100,100,98,98,99,100,98,0,100,97,99,,,,95.86666667,,,,
,,,quintumble,bob,raw,77,97,99,99,100,99,84,96,99,99,97,76,97,98,97,99,99,99,100,99,100,99,88,99,67,99,100,98,88,97,96,,,,94.83333333,,,,
,,,quintumble,stolowd,raw,99,100,99,100,99,100,99,99,98,98,98,100,96,98,99,100,98,97,99,98,100,98,100,98,93,99,92,100,99,97,97,,,,98.33333333,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bracketcity,sary,raw,38,98,100,100,100,100,80,80,100,98,91,100,100,95,56,95,100,78,100,98,95,78,100,67,100,78,91,100,78,96,100,,,,89.66666667,,,,
,,,bracketcity,sal,raw,98,100,78,98,100,100,100,95,100,73,93,98,100,100,100,100,71,0,100,100,100,100,100,100,100,80,100,100,100,76,100,,,,92,,,,
,,,bracketcity,bob,raw,100,98,95,100,90,100,98,80,82,98,80,78,100,73,5,60,98,100,100,56,78,71,100,100,80,70,100,95,90,86,100,,,,85.36666667,,,,
,,,bracketcity,stolowd,raw,90,93,100,78,100,74,75,93,100,51,78,93,100,91,80,100,100,64,88,100,60,73,78,100,95,80,92,100,95,100,100,,,,87.36666667,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,,,=,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,crossword,sary,rank,1,3,4,1,1,3,2,3,3,2,3,2,1,1,4,4,4,3,1,2,3,3,2,3,4,4,3,4,3,2,1,,,,2.633333333,,,,
,,,crossword,sal,rank,3,2,2,2,3,2,4,4,2,4,4,4,3,4,3,2,3,2,4,3,2,1,3,4,3,3,4,3,4,4,4,,,,3.033333333,,,,
,,,crossword,bob,rank,2,1,3,4,2,1,1,1,1,3,2,3,2,1,2,3,2,1,3,1,1,1,1,1,2,2,1,1,1,3,3,,,,1.766666667,,,,
,,,crossword,stolowd,rank,4,4,1,3,4,4,3,2,4,1,1,1,4,3,1,1,1,3,2,4,4,4,4,2,1,1,2,2,2,1,2,,,,2.466666667,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,connections,sary,rank,3,1,1,1,1,1,3,3,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,,,,1.366666667,,,,
,,,connections,sal,rank,3,1,4,1,1,1,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,,,,1.3,,,,
,,,connections,bob,rank,1,1,1,4,1,4,4,1,3,3,1,1,1,1,2,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,,,,1.666666667,,,,
,,,connections,stolowd,rank,1,4,1,1,1,1,1,3,1,3,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,,,,1.4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,pyramid,sary,rank,2,1,2,3,1,4,4,4,4,3,1,3,1,3,3,1,3,3,4,3,4,2,2,4,3,4,3,1,2,3,1,,,,2.7,,,,
,,,pyramid,sal,rank,1,4,1,2,4,1,2,3,1,2,2,1,3,4,1,3,1,1,1,4,3,2,2,3,1,3,2,4,1,4,3,,,,2.233333333,,,,
,,,pyramid,bob,rank,3,2,4,1,1,2,3,1,3,4,2,2,2,2,4,4,4,4,3,1,1,4,4,2,4,1,4,3,3,2,1,,,,2.666666667,,,,
,,,pyramid,stolowd,rank,4,3,3,4,3,3,1,2,2,1,4,4,4,1,2,1,2,2,2,2,2,1,1,1,2,2,1,2,4,1,4,,,,2.233333333,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bee,sary,rank,1,1,1,2,2,1,2,1,1,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,,,,1.266666667,,,,
,,,bee,sal,rank,1,4,4,1,2,1,2,1,3,2,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,2,1,,,,1.5,,,,
,,,bee,bob,rank,4,1,1,2,1,1,1,3,1,1,1,1,1,1,2,1,2,1,2,3,1,1,1,1,1,1,1,1,1,1,1,,,,1.366666667,,,,
,,,bee,stolowd,rank,1,1,1,2,2,1,2,3,3,2,1,1,1,4,2,1,2,1,2,3,1,4,1,1,1,1,4,1,1,2,1,,,,1.766666667,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,wordle,sary,rank,1,1,3,3,2,4,1,4,4,2,1,1,1,1,3,1,1,4,1,1,2,3,2,3,2,4,1,3,4,3,2,,,,2.233333333,,,,
,,,wordle,sal,rank,2,1,1,1,2,1,1,1,1,2,3,3,2,1,1,3,3,1,1,3,1,1,2,3,3,1,1,4,1,1,2,,,,1.733333333,,,,
,,,wordle,bob,rank,2,1,3,4,2,3,1,1,2,1,3,3,2,3,4,1,3,2,1,3,2,3,1,2,3,1,1,1,2,1,2,,,,2.066666667,,,,
,,,wordle,stolowd,rank,2,1,1,1,1,1,1,1,2,2,1,2,4,4,1,3,2,2,1,2,2,1,4,1,1,1,1,1,2,3,1,,,,1.733333333,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,keyword,sary,rank,1,1,4,4,2,4,3,3,4,4,4,1,3,1,2,2,1,4,4,4,4,4,4,3,3,3,2,2,3,3,4,,,,,,,,
,,,keyword,sal,rank,3,4,3,3,4,1,4,4,3,3,3,1,2,2,1,4,1,2,1,3,2,3,2,1,1,2,4,4,1,4,3,,,,,,,,
,,,keyword,bob,rank,4,2,1,1,3,3,2,2,1,1,2,4,1,4,3,1,1,3,3,2,3,1,1,4,2,1,3,1,4,1,2,,,,,,,,
,,,keyword,stolowd,rank,2,2,2,2,1,2,1,1,2,2,1,1,4,3,4,3,4,1,2,1,1,2,3,2,4,4,1,3,2,2,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,quintumble,sary,rank,1,4,1,4,4,4,4,3,4,4,2,3,2,2,2,1,1,1,4,4,4,3,1,4,1,1,2,2,2,4,1,,,,2.633333333,,,,
,,,quintumble,sal,rank,1,2,4,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,3,2,2,1,3,4,1,1,1,,,,1.566666667,,,,
,,,quintumble,bob,rank,4,3,1,2,1,2,3,3,2,1,4,4,2,3,4,4,1,3,1,1,1,2,4,1,4,3,1,2,4,1,4,,,,2.4,,,,
,,,quintumble,stolowd,rank,3,1,1,1,3,1,1,2,3,3,2,1,4,3,1,1,4,4,3,2,1,3,1,2,3,3,4,1,2,1,3,,,,2.166666667,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bracketcity,sary,rank,4,2,1,1,1,1,3,3,1,1,2,1,1,2,3,3,1,2,1,3,2,2,1,4,1,3,4,1,4,2,1,,,,,,,,
,,,bracketcity,sal,rank,2,1,4,3,1,1,1,1,1,3,1,2,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,4,1,,,,,,,,
,,,bracketcity,bob,rank,1,2,3,1,4,1,2,3,4,1,3,4,1,4,4,4,3,1,1,4,3,4,1,1,4,4,1,4,3,3,1,,,,,,,,
,,,bracketcity,stolowd,rank,3,4,1,4,1,4,4,2,1,4,4,3,1,3,2,1,1,3,4,1,4,3,4,1,3,1,3,1,2,1,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,raw rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,sary,rank,14,14,17,19,14,22,22,24,22,19,18,13,11,12,20,14,14,19,18,19,21,19,14,23,16,21,17,15,20,22,12,,,,519,,,,
,,,,sal,rank,16,19,23,15,18,10,16,16,15,18,16,14,14,15,12,16,15,16,11,18,12,11,15,16,13,13,17,22,11,22,16,,,,449,,,,
,,,,bob,rank,21,13,17,19,15,17,17,15,17,15,18,22,12,19,25,19,17,16,15,16,16,20,14,13,21,14,13,14,19,13,15,,,,481,,,,
,,,,stolowd,rank,20,20,11,18,16,17,14,16,18,18,15,14,23,22,17,12,17,17,17,16,16,19,19,11,16,14,17,12,16,14,14,,,,472,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,rank rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,sary,,1,2,2,3,1,4,4,4,4,4,3,1,1,1,3,2,1,4,4,4,4,2,1,4,2,4,2,3,4,3,1,,,,82,,,,
,,,,sal,,2,3,4,1,4,1,2,2,1,2,2,2,3,2,1,3,2,1,1,3,1,1,3,3,1,1,2,4,1,3,4,,,,64,,,,
,,,,bob,,4,1,2,3,2,2,3,1,2,1,3,4,2,3,4,4,3,1,2,1,2,4,1,2,4,2,1,2,3,1,3,,,,69,,,,
,,,,stolowd,,3,4,1,2,3,2,1,2,3,2,1,2,4,4,2,1,3,3,3,1,2,2,4,1,2,2,2,1,2,2,2,,,,66,,,,
