,,,waffle,stolowd,raw,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,0,4,5,5,5,5,5,5,5,5,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,seconds,pyramid,sary,raw,16,45,19,19,83,51,40,43,36,26,10,30,128,68,108,81,12,86,20,134,90,114,26,38,17,150,41,12,16,14,19,,,,,,,,
,,,pyramid,sal,raw,13,25,17,7,22,56,42,7,21,29,15,191,42,131,25,91,16,32,9,12,30,123,38,26,15,141,44,42,53,21,11,,,,,,,,
,,,pyramid,bob,raw,23,45,24,18,35,200,102,36,60,149,63,78,21,32,77,102,13,102,66,48,50,43,62,182,15,33,31,10,24,43,16,,,,,,,,
,,,pyramid,stolowd,raw,31,21,12,14,22,64,32,29,14,27,27,41,18,22,36,38,19,60,16,21,76,34,15,70,15,28,34,17,19,8,12,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Q=2; G=1;  else 0,bee,sary,raw,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,,,,,,,,
,,,bee,sal,raw,2,2,1,1,1,2,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,2,2,1,1,1,2,,,,,,,,
,,,bee,bob,raw,0,1,1,1,0,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,1,2,1,0,,,,,,,,
,,,bee,stolowd,raw,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,start w/:,sensa,sexts,ferly,loxes,doggo,peeve,gamay,sharp,amass,money,gnaws,undue,zanza,pyres,panga,towny,skite,peage,gamps,edict,wanks,welsh,pomes,mures,shops,amice,wanly,uncap,hoars,suits,vuggy,,,,,,,,
,,slots left; fail = -1,wordle,sary,raw,2,3,0,2,1,2,1,1,1,1,3,0,0,1,3,3,1,0,3,3,2,1,3,2,0,3,0,4,2,2,1,,,,,,,,
,,,wordle,sal,raw,2,2,1,3,-1,2,3,2,1,2,2,0,2,2,2,3,2,2,2,2,0,3,2,1,1,1,2,3,3,2,2,,,,,,,,
,,,wordle,bob,raw,3,2,2,3,2,2,3,2,2,2,2,3,1,2,2,3,3,2,2,3,0,2,3,2,2,3,3,2,3,3,1,,,,,,,,
,,,wordle,stolowd,raw,1,1,0,2,1,3,3,3,2,2,2,1,2,3,2,3,2,2,3,1,0,3,4,2,0,1,2,3,3,3,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,>6 = +10s/guess,keyword,sary,raw,19,55,200,7,50,22,52,18,61,10,20,30,44,21,48,17,12,51,48,23,39,58,38,17,29,49,71,23,39,7,17,,,,,,,,
,,,keyword,sal,raw,16,17,71,15,37,20,10,60,30,15,14,32,26,18,15,40,18,12,15,17,16,16,16,20,58,33,44,15,47,9,22,,,,,,,,
,,,keyword,bob,raw,27,26,70,9,93,15,33,65,25,13,10,25,19,11,20,47,18,20,14,18,29,33,28,29,50,24,58,14,20,10,38,,,,,,,,
,,,keyword,stolowd,raw,24,16,12,21,27,55,40,35,42,10,60,57,44,19,30,33,9,14,15,15,52,90,28,23,38,64,56,17,18,8,12,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,score,quintumble,sary,raw,53,44,74,97,98,100,94,49,77,98,99,100,96,95,100,99,97,99,97,99,97,99,99,97,99,85,98,100,99,100,59,,,,90.96551724,,,,
,,,quintumble,sal,raw,86,97,99,100,98,99,95,0,95,65,100,90,99,99,99,98,99,100,98,99,93,99,96,98,100,99,99,100,99,100,98,,,,93.03448276,,,,
,,,quintumble,bob,raw,99,96,84,99,98,100,63,83,98,41,29,86,100,22,86,97,85,97,98,66,85,100,98,53,99,41,98,98,99,99,50,,,,82.68965517,,,,
,,,quintumble,stolowd,raw,99,98,88,99,98,98,92,82,98,98,100,93,98,96,99,98,99,97,99,99,97,100,93,99,99,99,99,99,92,100,100,,,,96.72413793,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,# correct,flashback,sary,raw,,,6,,,,,,,8,,,,,,,7,,,,,,,7,,,,,,,6,,,,,,,,
,,,flashback,sal,raw,,,7,,,,,,,0,,,,,,,7,,,,,,,7,,,,,,,6,,,,,,,,
,,,flashback,bob,raw,,,7,,,,,,,8,,,,,,,7,,,,,,,8,,,,,,,7,,,,,,,,
,,,flashback,stolowd,raw,,,7,,,,,,,7,,,,,,,7,,,,,,,7,,,,,,,8,,,,,,,,
,,,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,,,=,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,crossword,sary,rank,1,2,3,3,3,3,4,2,2,4,3,3,4,4,3,3,2,3,3,3,2,2,4,3,3,3,3,3,2,4,4,,,,2.9,,,,
,,,crossword,sal,rank,3,1,1,1,1,4,1,4,3,1,2,1,3,2,2,2,4,1,2,2,1,1,2,1,2,1,1,1,1,3,1,,,,1.833333333,,,,
,,,crossword,bob,rank,4,3,2,2,2,2,3,3,1,3,1,2,2,3,4,1,1,2,1,1,3,3,3,2,1,2,2,2,4,1,3,,,,2.2,,,,
,,,crossword,stolowd,rank,2,4,4,4,4,1,2,1,4,2,4,4,1,1,1,4,3,4,4,4,4,4,1,4,4,4,4,4,2,2,2,,,,3.033333333,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,connections,sary,rank,1,1,2,1,4,1,4,1,4,3,4,4,1,1,4,1,1,1,4,1,1,2,1,1,1,1,1,1,1,1,1,,,,1.833333333,,,,
,,,connections,sal,rank,1,1,2,1,2,1,1,1,1,3,1,1,1,1,1,1,1,1,3,2,1,2,1,1,1,1,1,4,1,1,1,,,,1.366666667,,,,
,,,connections,bob,rank,1,1,2,4,1,4,1,1,3,1,1,1,3,1,1,1,1,1,1,4,1,1,1,1,1,1,3,1,4,1,1,,,,1.633333333,,,,
,,,connections,stolowd,rank,1,1,1,1,2,1,1,4,1,1,1,1,4,1,1,1,1,1,1,2,1,2,1,1,1,1,4,1,1,1,1,,,,1.4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,waffle,sary,rank,3,1,3,1,1,1,1,1,1,1,1,3,1,1,4,3,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,,,,1.466666667,,,,
,,,waffle,sal,rank,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,1.1,,,,
,,,waffle,bob,rank,3,4,4,1,1,4,4,3,4,4,1,3,4,4,1,4,1,4,4,4,4,3,2,1,4,4,4,1,4,4,4,,,,3.1,,,,
,,,waffle,stolowd,rank,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,4,2,1,1,1,1,1,1,1,1,,,,1.2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,pyramid,sary,rank,2,3,3,4,4,1,2,4,3,1,1,1,4,3,4,2,1,3,3,4,4,3,2,2,4,4,3,2,1,2,4,,,,2.666666667,,,,
,,,pyramid,sal,rank,1,2,2,1,1,2,3,1,2,3,2,4,3,4,1,3,3,1,1,1,1,4,3,1,1,3,4,4,4,3,1,,,,2.3,,,,
,,,pyramid,bob,rank,3,3,4,3,3,4,4,3,4,4,4,3,2,2,3,4,2,4,4,3,2,2,4,4,1,2,1,1,3,4,3,,,,3,,,,
,,,pyramid,stolowd,rank,4,1,1,2,1,3,1,2,1,2,3,2,1,1,2,1,4,2,2,2,3,1,1,3,1,1,2,3,2,1,2,,,,1.866666667,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bee,sary,rank,2,2,1,1,1,2,1,1,3,1,2,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,3,1,1,1,2,,,,1.366666667,,,,
,,,bee,sal,rank,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,,,,1.133333333,,,,
,,,bee,bob,rank,4,2,1,1,4,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,4,1,1,2,1,1,4,,,,1.5,,,,
,,,bee,stolowd,rank,2,2,1,1,1,2,1,1,3,1,2,1,1,1,2,2,1,1,1,4,1,2,1,1,1,4,3,2,3,1,2,,,,1.666666667,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,wordle,sary,rank,2,1,3,3,2,2,4,4,3,4,1,3,4,4,1,1,4,4,1,1,1,4,2,1,3,1,4,1,4,3,2,,,,2.533333333,,,,
,,,wordle,sal,rank,2,2,2,1,4,2,1,2,3,1,2,3,1,2,2,1,2,1,3,3,2,1,4,4,2,3,2,2,1,3,1,,,,2.133333333,,,,
,,,wordle,bob,rank,1,2,1,1,1,2,1,2,1,1,2,1,3,2,2,1,1,1,3,1,2,3,2,1,1,1,1,4,1,1,2,,,,1.566666667,,,,
,,,wordle,stolowd,rank,4,4,3,3,2,1,1,1,1,1,2,2,1,1,2,1,2,1,1,4,2,1,1,1,3,3,2,2,1,1,2,,,,1.833333333,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,keyword,sary,rank,2,4,4,1,3,3,4,1,4,1,3,2,3,4,4,1,2,4,4,4,3,3,4,1,1,3,4,4,3,1,2,,,,2.806451613,,,,
,,,keyword,sal,rank,1,2,3,3,2,2,1,3,2,4,2,3,2,2,1,3,3,1,2,2,1,1,1,2,4,2,1,2,4,3,3,,,,2.193548387,,,,
,,,keyword,bob,rank,4,3,2,2,4,1,2,4,1,3,1,1,1,1,2,4,3,3,1,3,2,2,2,4,3,1,3,1,2,4,4,,,,2.387096774,,,,
,,,keyword,stolowd,rank,3,1,1,4,1,4,3,2,3,1,4,4,3,3,3,2,1,2,2,1,4,4,2,3,2,4,2,3,1,2,1,,,,2.451612903,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,quintumble,sary,rank,4,4,4,4,1,1,2,3,4,1,3,1,4,3,1,1,3,2,4,1,1,3,1,3,2,3,3,1,1,1,3,,,,2.379310345,,,,
,,,quintumble,sal,rank,3,2,1,1,1,3,1,4,3,3,1,3,2,1,2,2,1,1,2,1,3,3,3,2,1,1,1,1,1,1,2,,,,1.862068966,,,,
,,,quintumble,bob,rank,1,3,3,2,1,1,4,1,1,4,4,4,1,4,4,4,4,3,2,4,4,1,2,4,2,4,3,4,1,4,4,,,,2.75862069,,,,
,,,quintumble,stolowd,rank,1,1,2,2,1,4,3,2,1,1,1,2,3,2,2,2,1,3,1,1,1,1,4,1,2,1,1,3,4,1,1,,,,1.862068966,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,flashback,sary,rank,,,4,,,,,,,1,,,,,,,1,,,,,,,2,,,,,,,3,,,,,,,,
,,,flashback,sal,rank,,,1,,,``,,,,4,,,,,,,1,,,,,,,2,,,,,,,3,,,,,,,,
,,,flashback,bob,rank,,,1,,,,,,,1,,,,,,,1,,,,,,,1,,,,,,,2,,,,,,,,
,,,flashback,stolowd,rank,,,1,,,,,,,3,,,,,,,1,,,,,,,2,,,,,,,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,raw rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,sary,rank,17,18,27,18,19,14,22,17,24,17,18,18,22,21,23,14,16,19,21,16,14,20,17,15,16,17,22,14,16,14,22,,,,532,,,,
,,,,sal,rank,13,12,14,10,13,16,10,20,16,21,13,17,14,14,11,14,17,8,15,13,11,14,16,15,13,13,12,17,16,16,14,,,,408,,,,
,,,,bob,rank,21,21,20,16,17,20,20,18,16,22,15,16,17,18,19,21,15,19,17,21,19,17,17,19,17,16,18,16,20,20,27,,,,528,,,,
,,,,stolowd,rank,18,15,15,18,13,17,13,14,15,13,18,17,15,11,14,14,15,15,13,21,17,19,13,17,15,19,19,19,15,10,13,,,,457,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,rank rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,sary,,2,3,4,3,4,1,4,2,4,2,3,4,4,4,4,1,3,3,4,2,2,4,3,1,3,3,4,1,2,2,3,,,,84,,,,
,,,,sal,,1,1,1,1,1,2,1,4,2,3,1,2,1,2,1,1,4,1,2,1,1,1,2,1,1,1,1,3,2,3,2,,,,46,,,,
,,,,bob,,4,4,3,2,3,4,3,3,2,4,2,1,3,3,3,4,1,3,3,3,4,2,3,4,4,2,2,2,4,4,4,,,,85,,,,
,,,,stolowd,,3,2,2,3,1,3,2,1,1,1,3,2,2,1,2,1,1,2,1,3,3,3,1,3,2,4,3,4,1,1,1,,,,61,,,,
