,,,pyramid,stolowd,raw,201,255,300,21,10,34,69,48,42,300,37,31,11,33,40,21,40,32,11,11,12,45,27,79,10,39,14,117,55,30,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Q=2; G=1;  else 0,bee,sary,raw,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,
,,,bee,sal,raw,2,1,1,1,2,1,2,1,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,,,,,,,,,
,,,bee,bob,raw,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2,1,,,,,,,,,
,,,bee,stolowd,raw,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,start w/:,resod,smell,chute,ascus,arums,cloze,orles,scrum,clary,ivory,peony,table,carat,argil,auris,ashes,order,merle,drest,trank,fonts,marts,erose,steal,horal,coeds,mercy,zibet,fesse,jiver,,,,,,,,,
,,slots left; fail = -1,wordle,sary,raw,1,0,-1,1,2,2,1,3,1,2,3,3,2,2,2,2,2,3,0,2,2,2,2,3,2,2,2,2,2,2,,,,,,,,,
,,,wordle,sal,raw,1,2,2,1,2,3,2,2,1,2,2,2,1,1,3,3,2,0,2,1,3,2,1,3,1,0,3,2,2,1,,,,,,,,,
,,,wordle,bob,raw,1,2,0,2,2,3,3,2,21,1,-1,4,1,0,1,1,2,2,3,2,2,2,2,2,3,2,2,3,2,1,,,,,,,,,
,,,wordle,stolowd,raw,1,1,0,2,2,3,2,2,2,2,2,2,0,2,3,2,1,3,2,3,3,2,1,2,0,2,2,2,2,2,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,>6 = +10s/guess,keyword,sary,raw,12,48,9,18,8,20,23,19,18,33,32,76,7,17,64,25,37,24,23,47,25,121,22,19,27,14,19,32,10,48,,,,,,,,,
,,,keyword,sal,raw,13,70,8,13,8,31,8,41,32,13,28,62,10,16,9,53,19,11,6,19,30,25,63,11,10,9,9,19,11,21,,,,,,,,,
,,,keyword,bob,raw,9,34,11,10,21,17,7,23,55,14,52,12,8,52,10,21,20,23,5,14,26,93,30,7,19,10,65,9,26,8,,,,,,,,,
,,,keyword,stolowd,raw,10,73,29,46,13,9,24,13,46,17,24,35,11,17,10,51,15,14,10,11,26,11,15,11,17,11,13,30,27,18,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,score,quintumble,sary,raw,98,98,100,99,96,98,99,99,100,99,95,83,99,99,96,99,72,99,99,99,95,99,98,99,98,96,98,99,98,100,,,,,96.75862069,,,,
,,,quintumble,sal,raw,99,100,99,99,94,100,99,99,99,100,97,99,98,100,98,100,99,100,94,99,97,99,100,99,99,98,99,99,99,99,,,,,98.65517241,,,,
,,,quintumble,bob,raw,100,100,100,99,98,99,75,99,99,99,95,98,100,100,98,99,98,99,100,100,73,66,99,87,99,100,99,98,100,100,,,,,95.72413793,,,,
,,,quintumble,stolowd,raw,100,99,98,100,99,99,99,99,98,100,98,97,98,99,100,100,97,97,95,99,97,98,99,98,98,100,99,97,99,100,,,,,98.48275862,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,,,,=,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,crossword,sary,rank,2,4,2,2,4,2,3,2,4,3,3,4,4,3,4,4,3,3,3,3,2,2,4,3,2,3,4,2,2,2,,,,,2.933333333,,,,
,,,crossword,sal,rank,1,3,1,1,1,1,1,1,3,2,1,1,2,1,1,1,1,1,1,1,4,1,1,4,3,2,2,4,3,4,,,,,1.8,,,,
,,,crossword,bob,rank,3,2,3,3,2,3,2,4,2,4,2,2,1,2,3,2,4,2,2,2,3,3,3,2,1,1,1,3,1,3,,,,,2.366666667,,,,
,,,crossword,stolowd,rank,4,1,4,4,3,4,4,3,1,1,4,3,3,4,2,3,2,4,4,4,1,4,2,1,4,4,3,1,4,1,,,,,2.9,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,connections,sary,rank,1,4,1,1,1,1,1,1,1,1,1,1,4,1,4,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,,,,,1.4,,,,
,,,connections,sal,rank,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,1.1,,,,
,,,connections,bob,rank,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,4,1,1,1,1,4,1,1,1,4,,,,,1.333333333,,,,
,,,connections,stolowd,rank,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,,,,,1.133333333,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,pyramid,sary,rank,2,4,1,2,4,3,3,1,1,1,2,1,3,1,4,4,1,4,4,3,2,4,1,1,3,2,3,1,3,3,,,,,2.4,,,,
,,,pyramid,sal,rank,1,1,2,4,1,1,1,4,3,2,1,3,2,2,2,1,4,1,2,4,3,1,4,2,1,1,2,3,2,1,,,,,2.066666667,,,,
,,,pyramid,bob,rank,3,2,3,1,2,4,4,2,4,3,4,2,4,3,1,2,2,3,3,2,4,2,3,3,4,4,4,2,1,2,,,,,2.766666667,,,,
,,,pyramid,stolowd,rank,4,3,4,3,2,2,2,3,2,4,3,4,1,4,3,3,3,2,1,1,1,3,2,4,2,3,1,4,4,4,,,,,2.733333333,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bee,sary,rank,2,1,1,1,2,1,2,1,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,,,,,1.3,,,,
,,,bee,sal,rank,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,,,,,1.033333333,,,,
,,,bee,bob,rank,2,1,1,1,2,1,2,1,2,1,1,1,1,2,2,2,4,1,1,1,1,1,1,1,1,2,1,1,1,1,,,,,1.366666667,,,,
,,,bee,stolowd,rank,2,1,1,1,2,1,2,1,4,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,,,,,1.366666667,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,wordle,sary,rank,1,4,4,3,1,4,4,1,3,1,1,2,1,1,3,2,1,1,4,2,3,1,1,1,2,1,2,2,1,1,,,,,1.966666667,,,,
,,,wordle,sal,rank,1,1,1,3,1,1,2,2,3,1,2,3,2,3,1,1,1,4,2,4,1,1,3,1,3,4,1,2,1,3,,,,,1.966666667,,,,
,,,wordle,bob,rank,1,1,2,1,1,1,1,2,1,4,4,1,2,4,4,4,1,3,1,2,3,1,1,3,1,1,2,1,1,3,,,,,1.933333333,,,,
,,,wordle,stolowd,rank,1,3,2,1,1,1,2,2,2,1,2,3,4,1,1,2,4,1,2,1,1,1,3,3,4,1,2,2,1,1,,,,,1.866666667,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,keyword,sary,rank,3,2,2,3,1,3,3,2,1,4,3,4,1,2,4,2,4,4,4,4,1,4,2,4,4,4,3,4,1,4,,,,,,,,,
,,,keyword,sal,rank,4,3,1,2,1,4,2,4,2,1,2,3,3,1,1,4,2,1,2,3,4,2,4,2,1,1,1,2,2,3,,,,,,,,,
,,,keyword,bob,rank,1,1,3,1,4,2,1,3,4,2,4,1,2,4,2,1,3,3,1,2,2,3,3,1,3,2,4,1,3,1,,,,,,,,,
,,,keyword,stolowd,rank,2,4,4,4,3,1,4,1,3,3,1,2,4,2,2,3,1,2,3,1,2,1,1,2,2,3,2,3,4,2,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,quintumble,sary,rank,4,4,1,2,3,4,1,1,1,3,3,4,2,3,4,3,4,2,2,2,3,1,4,1,3,4,4,1,4,1,,,,,2.689655172,,,,
,,,quintumble,sal,rank,3,1,3,2,4,1,1,1,2,1,2,1,3,1,2,1,1,1,4,2,1,1,1,1,1,3,1,1,2,4,,,,,1.689655172,,,,
,,,quintumble,bob,rank,1,1,1,2,2,2,4,1,2,3,3,2,1,1,2,3,2,2,1,1,4,4,2,4,1,1,1,3,1,1,,,,,2,,,,
,,,quintumble,stolowd,rank,1,3,4,1,1,2,1,1,4,1,1,3,3,3,1,1,3,4,3,2,1,3,2,3,3,1,1,4,2,1,,,,,2.172413793,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,raw rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,sary,rank,15,23,12,14,16,18,17,9,13,14,14,17,16,13,25,18,15,16,19,16,13,14,14,12,16,17,21,12,14,13,,,,,451,,,,
,,,,sal,rank,12,11,10,14,10,10,9,14,15,9,10,13,14,10,9,10,14,10,13,16,15,8,15,12,11,13,9,14,13,17,,,,,348,,,,
,,,,bob,rank,12,9,14,10,14,14,15,14,16,18,19,10,12,17,16,15,17,15,10,11,21,15,14,15,12,15,14,12,9,15,,,,,408,,,,
,,,,stolowd,rank,15,16,20,15,13,12,16,12,17,12,13,17,17,17,13,15,15,15,15,11,8,14,12,18,17,15,11,16,18,11,,,,,421,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,rank rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,sary,,3,4,2,2,4,4,4,1,1,3,3,3,3,2,4,4,2,4,4,3,2,2,2,1,3,4,4,1,3,2,,,,,81,,,,
,,,,sal,,1,2,1,2,1,1,1,3,2,1,1,2,2,1,1,1,1,1,2,3,3,1,4,1,1,1,1,3,2,4,,,,,50,,,,
,,,,bob,,1,1,3,1,3,3,2,3,3,4,4,1,1,3,3,2,4,2,1,1,4,4,2,3,2,2,3,1,1,3,,,,,70,,,,
,,,,stolowd,,3,3,4,4,2,2,3,2,4,2,2,3,4,3,2,2,2,2,3,1,1,2,1,4,4,2,2,4,4,1,,,,,75,,,,
