,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,pyramid,bob,raw,15,9,80,269,257,25,42,17,72,126,25,125,97,11,15,12,80,10,14,55,26,10,57,12,100,103,27,14,40,300,26,,,,66.80645161,,,,
,,,pyramid,stolowd,raw,13,11,31,10,39,22,16,27,63,159,6,61,47,10,8,10,26,36,7,63,96,11,13,15,26,36,35,7,28,271,35,,,,39.93548387,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Q=2; G=1;  else 0,bee,sary,raw,1,1,1,1,2,2,1,2,2,1,2,1,1,2,1,1,1,2,1,2,1,1,1,1,2,2,1,1,1,1,1,,,,1.322580645,,,,
,,,bee,sal,raw,2,1,0,1,2,1,1,2,1,1,1,2,1,2,0,1,1,2,1,2,0,1,0,0,2,2,2,1,2,1,1,,,,1.193548387,,,,
,,,bee,bob,raw,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,,,,1.161290323,,,,
,,,bee,stolowd,raw,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,start w/:,abaka,roves,camos,rived,grama,bulgy,bousy,havoc,daffy,updry,toxic,domed,shivs,meiny,brace,zitis,cadge,wizen,foehn,ouphs,slaws,zaxes,hahas,great,acred,shtik,idles,haems,slims,talas,soldo,,,,,,,,
,,slots left; fail = -1,wordle,sary,raw,2,0,2,4,1,2,1,1,1,2,1,4,-1,2,2,3,1,3,1,2,2,1,0,2,3,2,2,2,1,1,1,,,,1.64516129,,,,
,,,wordle,sal,raw,2,0,2,4,1,3,3,2,1,2,3,4,2,1,2,2,3,2,2,1,2,2,0,1,3,2,3,3,2,2,2,,,,2.064516129,,,,
,,,wordle,bob,raw,1,-1,2,4,3,3,1,2,2,2,4,4,2,2,2,2,2,2,1,3,2,2,2,2,2,1,3,2,2,3,2,,,,2.129032258,,,,
,,,wordle,stolowd,raw,2,3,1,4,1,3,3,2,2,3,4,4,2,1,2,2,3,2,2,1,3,3,3,2,2,2,3,2,2,3,3,,,,2.419354839,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,>6 = +10s/guess,keyword,sary,raw,28,75,30,11,93,13,11,11,16,45,21,87,11,11,59,8,18,9,9,116,13,7,7,116,7,25,28,10,26,19,16,,,,30.83870968,,,,
,,,keyword,sal,raw,67,33,12,23,18,33,10,9,31,23,6,9,17,17,8,17,15,14,20,15,17,17,10,16,17,22,21,13,8,77,10,,,,20.16129032,,,,
,,,keyword,bob,raw,34,63,22,43,12,12,51,19,27,80,9,12,21,7,15,8,25,18,26,66,7,22,10,52,7,40,33,8,9,19,13,,,,25.48387097,,,,
,,,keyword,stolowd,raw,41,79,18,27,108,18,19,8,30,151,8,26,12,13,8,15,30,16,12,16,10,19,10,44,12,13,26,19,17,19,87,,,,30.03225806,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,score,quintumble,sary,raw,63,100,100,65,99,98,85,99,96,98,98,85,99,99,98,100,97,100,100,98,98,97,84,99,99,96,95,99,100,74,63,,,,93.93333333,,,,
,,,quintumble,sal,raw,98,99,100,98,99,99,99,99,99,100,100,100,100,98,99,100,97,99,99,99,100,99,99,99,100,74,99,100,100,100,97,,,,98.36666667,,,,
,,,quintumble,bob,raw,99,65,100,99,99,100,100,99,99,99,100,100,98,98,99,98,86,98,97,100,100,86,97,99,99,99,98,99,99,98,55,,,,96.9,,,,
,,,quintumble,stolowd,raw,98,100,100,99,99,99,98,99,100,99,100,98,100,100,96,96,100,99,98,100,100,100,98,98,99,95,99,99,99,98,98,,,,98.76666667,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bracketcity,sary,raw,100,98,71,75,98,78,100,100,88,65,100,98,74,76,100,100,100,95,98,100,93,57,88,49,100,76,96,100,100,100,100,,,,89.1,,,,
,,,bracketcity,sal,raw,100,0,98,94,93,98,100,100,100,98,100,100,95,89,94,98,98,96,96,100,98,100,100,95,93,100,93,98,0,100,98,,,,90.8,,,,
,,,bracketcity,bob,raw,100,71,78,80,95,95,100,100,79,53,100,100,95,73,100,98,100,95,89,100,88,51,53,83,100,0,56,38,96,100,78,,,,82.2,,,,
,,,bracketcity,stolowd,raw,100,100,31,71,100,78,93,78,67,28,100,58,100,93,100,98,95,98,30,100,88,74,40,59,73,76,73,100,98,100,82,,,,79.96666667,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,,,=,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,crossword,sary,rank,1,1,2,4,1,4,1,3,1,2,3,3,2,2,2,3,1,1,3,3,1,4,3,2,1,4,3,4,1,1,1,,,,2.233333333,,,,
,,,crossword,sal,rank,3,3,3,2,3,3,3,4,2,3,2,1,4,4,4,4,3,4,4,1,4,3,2,4,3,1,1,3,4,4,4,,,,2.966666667,,,,
,,,crossword,bob,rank,4,4,4,1,2,1,4,2,3,1,1,2,1,1,1,2,2,3,1,2,2,2,4,3,2,2,2,2,2,2,3,,,,2.166666667,,,,
,,,crossword,stolowd,rank,2,2,1,3,4,2,2,1,4,3,4,4,3,3,3,1,4,2,2,4,3,1,1,1,4,3,4,1,3,3,2,,,,2.6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,connections,sary,rank,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,1,4,1,1,1,1,1,3,1,1,1,1,1,,,,1.6,,,,
,,,connections,sal,rank,1,4,1,1,1,1,1,4,4,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,4,3,1,1,,,,1.633333333,,,,
,,,connections,bob,rank,1,2,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,4,1,,,,1.3,,,,
,,,connections,stolowd,rank,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,4,1,1,1,1,1,3,1,1,1,3,1,1,,,,1.3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,pyramid,sary,rank,4,2,1,3,3,3,3,4,4,1,2,1,2,1,1,3,3,4,3,2,2,3,4,1,4,4,4,4,1,3,4,,,,2.666666667,,,,
,,,pyramid,sal,rank,1,2,2,2,1,4,1,2,1,4,3,3,1,1,1,4,1,2,4,1,1,4,1,4,1,1,1,2,2,1,1,,,,1.966666667,,,,
,,,pyramid,bob,rank,3,1,4,4,4,2,4,1,3,2,4,4,4,4,4,2,4,1,2,3,3,1,3,1,3,3,2,3,4,4,2,,,,2.9,,,,
,,,pyramid,stolowd,rank,2,2,2,1,2,1,2,3,2,3,1,2,3,3,3,1,2,3,1,4,4,2,2,3,2,2,3,1,3,2,3,,,,2.233333333,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bee,sary,rank,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,,,,1.2,,,,
,,,bee,sal,rank,1,1,4,1,1,2,2,1,2,1,2,1,1,1,4,1,1,1,1,1,4,1,4,4,1,1,1,1,1,1,1,,,,1.633333333,,,,
,,,bee,bob,rank,2,1,1,1,1,2,1,3,2,1,2,2,1,3,1,1,1,3,1,1,1,1,1,1,3,1,2,1,1,1,1,,,,1.466666667,,,,
,,,bee,stolowd,rank,2,1,1,1,4,2,2,3,2,1,2,2,1,3,1,1,1,3,1,4,1,1,1,1,3,4,2,1,3,1,1,,,,1.866666667,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,wordle,sary,rank,1,2,1,1,2,4,3,4,3,2,4,1,4,1,1,1,4,1,3,2,2,4,3,1,1,1,4,2,4,4,4,,,,2.366666667,,,,
,,,wordle,sal,rank,1,2,1,1,2,1,1,1,3,2,3,1,1,3,1,2,1,2,1,3,2,2,3,4,1,1,1,1,1,3,2,,,,1.733333333,,,,
,,,wordle,bob,rank,4,4,1,1,1,1,3,1,1,2,1,1,1,1,1,2,3,2,3,1,2,2,2,1,3,4,1,2,1,1,2,,,,1.8,,,,
,,,wordle,stolowd,rank,1,1,4,1,2,1,1,1,1,1,1,1,1,3,1,2,1,2,1,3,1,1,1,1,3,1,1,2,1,1,1,,,,1.433333333,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,keyword,sary,rank,1,3,4,1,3,2,2,3,1,2,4,4,1,2,4,1,2,1,1,4,3,1,1,4,1,3,3,2,4,1,3,,,,,,,,
,,,keyword,sal,rank,4,1,1,2,2,4,1,2,4,1,1,1,3,4,1,4,1,2,3,1,4,2,2,1,4,2,1,3,1,4,1,,,,,,,,
,,,keyword,bob,rank,2,2,3,4,1,1,4,4,2,3,3,2,4,1,3,1,3,4,4,3,1,4,2,3,1,4,4,1,2,1,2,,,,,,,,
,,,keyword,stolowd,rank,3,4,2,3,4,3,3,1,3,4,2,3,2,3,1,3,4,3,2,2,2,3,2,2,3,1,2,4,3,1,4,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,quintumble,sary,rank,4,1,1,4,1,4,4,1,4,4,4,4,3,2,3,1,2,1,1,4,4,3,4,1,2,2,4,2,1,4,3,,,,2.666666667,,,,
,,,quintumble,sal,rank,2,3,1,3,1,2,2,1,2,1,1,1,1,3,1,1,2,2,2,3,1,2,1,1,1,4,1,1,1,1,2,,,,1.633333333,,,,
,,,quintumble,bob,rank,1,4,1,1,1,1,1,1,2,2,1,1,4,3,1,3,4,4,4,1,1,4,3,1,2,1,3,2,3,2,4,,,,2.1,,,,
,,,quintumble,stolowd,rank,2,1,1,1,1,2,3,1,1,2,1,3,1,1,4,4,1,2,3,1,1,1,2,4,2,3,1,2,3,2,1,,,,1.9,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bracketcity,sary,rank,1,2,3,3,2,3,1,1,2,2,1,3,4,3,1,1,1,3,1,1,2,3,2,4,1,2,1,1,1,1,1,,,,,,,,
,,,bracketcity,sal,rank,1,4,1,1,4,1,1,1,1,1,1,1,2,2,4,2,3,2,2,1,1,1,1,1,3,1,2,3,4,1,2,,,,,,,,
,,,bracketcity,bob,rank,1,3,2,2,3,2,1,1,3,3,1,1,2,4,1,2,1,3,3,1,3,4,3,2,1,4,4,4,3,1,4,,,,,,,,
,,,bracketcity,stolowd,rank,1,1,4,4,1,3,4,4,4,4,1,4,1,1,1,2,4,1,4,1,3,2,4,3,4,2,3,1,2,1,3,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,raw rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,sary,rank,15,14,14,18,14,22,17,18,17,15,20,19,18,13,17,15,18,16,14,21,16,20,19,15,12,20,22,17,16,16,18,,,,493,,,,
,,,,sal,rank,14,20,14,13,15,18,12,16,19,14,14,10,14,19,17,21,13,16,18,12,18,16,15,20,18,12,9,18,17,16,14,,,,454,,,,
,,,,bob,rank,18,21,17,15,14,11,19,14,17,15,17,14,18,18,13,14,19,21,19,13,14,19,19,13,16,22,19,16,17,16,19,,,,480,,,,
,,,,stolowd,rank,14,13,16,15,19,15,18,15,18,19,13,20,13,18,15,15,20,17,18,20,16,12,14,16,24,17,17,13,21,12,16,,,,479,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,rank rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,sary,,3,2,1,4,1,4,2,4,1,2,4,3,3,1,3,2,2,1,1,4,2,4,3,2,1,3,4,3,1,2,3,,,,70,,,,
,,,,sal,,1,3,1,1,3,3,1,3,4,1,2,1,2,4,3,4,1,1,2,1,4,2,2,4,3,1,1,4,2,2,1,,,,66,,,,
,,,,bob,,4,4,4,2,1,1,4,1,1,2,3,2,3,2,1,1,3,4,4,2,1,3,3,1,2,4,3,2,2,2,4,,,,68,,,,
,,,,stolowd,,1,1,3,2,4,2,3,2,3,4,1,4,1,2,2,2,4,3,2,3,2,1,1,3,4,2,2,1,4,1,2,,,,69,,,,
